id,name,rating,genre,year,director,star,company,runtime
13853,The Clan of the Cave Bear,R,Adventure,1986,Michael Chapman,Daryl Hannah,Warner Bros.,98.0
27995,She's Gotta Have It,R,Comedy,1986,Spike Lee,Tracy Camilla Johns,40 Acres & A Mule Filmworks,84.0
15698,Running Scared,R,Action,1986,Peter Hyams,Gregory Hines,Metro-Goldwyn-Mayer (MGM),107.0
20858,8 Million Ways to Die,R,Action,1986,Hal Ashby,Jeff Bridges,Producers Sales Organization (PSO),115.0
12278,Soul Man,PG-13,Comedy,1986,Steve Miner,C. Thomas Howell,Balcor Film Investors,104.0
1554,Down by Law,R,Comedy,1986,Jim Jarmusch,Tom Waits,Island Pictures,107.0
11133,Poltergeist II: the Other Side,PG-13,Horror,1986,Brian Gibson,JoBeth Williams,Freddie Fields Productions,91.0
380300,Bad Blood,Unrated,Crime,1986,Leos Carax,Michel Piccoli,Les Films Plain Chant,105.0
12662,Psycho III,R,Horror,1986,Anthony Perkins,Anthony Perkins,Universal Pictures,93.0
9710,Allan Quatermain and the Lost City of Gold,PG,Action,1986,Gary Nelson,Richard Chamberlain,Golan-Globus Productions,99.0
47951,The Adventures of Milo and Otis,G,Adventure,1986,Masanori Hata,Kyôko Koizumi,Fuji Television Network,76.0
1890,Children of a Lesser God,R,Drama,1986,Randa Haines,William Hurt,Paramount Pictures,119.0
31909,Invaders from Mars,PG,Horror,1986,Tobe Hooper,Karen Black,Cannon Pictures,100.0
8047,Matador,NC-17,Drama,1986,Pedro Almodóvar,Assumpta Serna,Compañía Iberoamericana de TV,110.0
9941,Down and Out in Beverly Hills,R,Comedy,1986,Paul Mazursky,Nick Nolte,Touchstone Pictures,103.0
24913,April Fool's Day,R,Horror,1986,Fred Walton,Deborah Foreman,Paramount Pictures,89.0
11028,The Big Easy,R,Comedy,1986,Jim McBride,Dennis Quaid,Kings Road Entertainment,102.0
11483,Pirates,PG-13,Action,1986,Roman Polanski,Walter Matthau,Carthago Films S.a.r.l.,121.0
26789,No Mercy,R,Crime,1986,Richard Pearce,Richard Gere,TriStar Pictures,106.0
21867,Lady Jane,PG-13,Biography,1986,Trevor Nunn,Helena Bonham Carter,Capital Equipment Leasing,136.0
26555,Club Paradise,PG-13,Comedy,1986,Harold Ramis,Robin Williams,Warner Bros.,96.0
4481,Manon of the Spring,PG,Drama,1986,Claude Berri,Yves Montand,DD Productions,113.0
33516,Gothic,R,Drama,1986,Ken Russell,Gabriel Byrne,Virgin Vision,87.0
2620,Armed and Dangerous,PG-13,Action,1986,Mark L. Lester,John Candy,Columbia Pictures,88.0
9873,F/X,R,Action,1986,Robert Mandel,Bryan Brown,Orion Pictures,109.0
31947,King Kong Lives,PG-13,Action,1986,John Guillermin,Brian Kerwin,Toho Company,105.0
52886,Castaway,R,Adventure,1986,Nicolas Roeg,Oliver Reed,Cannon Screen Entertainment,117.0
31659,Wise Guys,R,Comedy,1986,Brian De Palma,Danny DeVito,Metro-Goldwyn-Mayer (MGM),100.0
36677,Solarbabies,PG-13,Action,1986,Alan Johnson,Richard Jordan,Brooksfilms,94.0
30194,The Manhattan Project,PG-13,Sci-Fi,1986,Marshall Brickman,John Lithgow,Gladden Entertainment,117.0
25438,Trick or Treat,R,Comedy,1986,Charles Martin Smith,Marc Price,De Laurentiis Entertainment Group (DEG),98.0
83415,Body Slam,PG,Comedy,1986,Hal Needham,Dirk Benedict,Hemdale,92.0
10945,Jumpin' Jack Flash,R,Comedy,1986,Penny Marshall,Whoopi Goldberg,Lawrence Gordon Productions,105.0
85654,Fire with Fire,PG-13,Drama,1986,Duncan Gibbins,Craig Sheffer,Paramount Pictures,103.0
13698,Gung Ho,PG-13,Comedy,1986,Ron Howard,Michael Keaton,Paramount Pictures,111.0
24798,True Stories,PG,Comedy,1986,David Byrne,David Byrne,Gary Kurfirst Pictures,89.0
10857,When the Wind Blows,Not Rated,Animation,1986,Jimmy T. Murakami,Peggy Ashcroft,Meltdown Productions,84.0
33055,Murphy's Law,R,Action,1986,J. Lee Thompson,Charles Bronson,Cannon Group,100.0
33278,Deadly Friend,R,Drama,1986,Wes Craven,Matthew Labyorteaux,Warner Bros.,91.0
4480,Jean de Florette,PG,Comedy,1986,Claude Berri,Yves Montand,DD Productions,120.0
29492,Reform School Girls,R,Crime,1986,Tom DeSimone,Linda Carol,Balcor Film Investors,94.0
33762,Band of the Hand,R,Action,1986,Paul Michael Glaser,Stephen Lang,Delphi V Productions,109.0
34223,Vamp,R,Comedy,1986,Richard Wenk,Chris Makepeace,New World Pictures,93.0
29968,Nothing in Common,PG,Comedy,1986,Garry Marshall,Tom Hanks,Delphi Films,118.0
24194,TerrorVision,R,Comedy,1986,Ted Nicolaou,Diane Franklin,Empire Pictures,85.0
21332,Quicksilver,PG,Crime,1986,Thomas Michael Donnelly,Kevin Bacon,Columbia Pictures,105.0
18588,52 Pick-Up,R,Crime,1986,John Frankenheimer,Roy Scheider,Cannon Group,110.0
36349,Black Moon Rising,R,Action,1986,Harley Cokeliss,Tommy Lee Jones,New World Pictures,100.0
44326,Extremities,R,Drama,1986,Robert M. Young,Farrah Fawcett,Atlantic Entertainment Group,89.0
93263,The Men's Club,R,Drama,1986,Peter Medak,David Dukes,Atlantic Entertainment Group,101.0
24103,Haunted Honeymoon,PG,Comedy,1986,Gene Wilder,Gene Wilder,Orion Pictures,82.0
19357,Summer,R,Drama,1986,Éric Rohmer,Marie Rivière,Ministère de la Culture et de la Communication,99.0
11038,Tough Guys,PG,Comedy,1986,Jeff Kanew,Burt Lancaster,Touchstone Pictures,104.0
47822,Eliminators,PG,Action,1986,Peter Manoogian,Andrew Prine,Empire Pictures,96.0
30653,The Best of Times,PG-13,Comedy,1986,Roger Spottiswoode,Robin Williams,Cinema Group Ventures,104.0
12715,Firewalker,PG,Action,1986,J. Lee Thompson,Chuck Norris,Cannon Group,105.0
17994,Witchboard,R,Horror,1986,Kevin Tenney,Todd Allen,Paragon Arts International,98.0
11938,Clockwise,PG,Comedy,1986,Christopher Morahan,John Cleese,Thorn EMI Screen Entertainment,96.0
9930,Legal Eagles,PG,Comedy,1986,Ivan Reitman,Robert Redford,Universal Pictures,116.0
62131,Link,R,Horror,1986,Richard Franklin,Terence Stamp,Cannon Screen Entertainment,103.0
63510,"Jo Jo Dancer, Your Life Is Calling",R,Biography,1986,Richard Pryor,Richard Pryor,Columbia Pictures,97.0
45930,American Anthem,PG-13,Drama,1986,Albert Magnoli,Mitchell Gaylord,Lorimar Productions,102.0
31924,The Morning After,R,Crime,1986,Sidney Lumet,Jane Fonda,American Filmworks,103.0
48259,Crimes of the Heart,PG-13,Comedy,1986,Bruce Beresford,Diane Keaton,De Laurentiis Entertainment Group (DEG),105.0
33345,Under the Cherry Moon,PG-13,Comedy,1986,Prince,Prince,Warner Bros.,100.0
28685,Malcolm,PG-13,Comedy,1986,Nadia Tass,Colin Friels,Cascade Films,85.0
40772,Meatballs III: Summer Job,R,Comedy,1986,George Mendeluk,Sally Kellerman,TMS Pictures,96.0
35705,Devil in the Flesh,X,Drama,1986,Marco Bellocchio,Maruschka Detmers,L.P. Film,114.0
42017,Absolute Beginners,PG-13,Drama,1986,Julien Temple,Patsy Kensit,Goldcrest Films International,108.0
66194,Deadtime Stories,R,Comedy,1986,Jeffrey Delman,Scott Valentine,Scary Stuff,93.0
52657,Avenging Force,R,Action,1986,Sam Firstenberg,Michael Dudikoff,The Cannon Group,104.0
16969,Heat,R,Action,1986,Dick Richards,Burt Reynolds,Escalante Productions,101.0
66600,Sweet Liberty,PG,Comedy,1986,Alan Alda,Alan Alda,Universal Pictures,106.0
74225,Killer Party,R,Comedy,1986,William Fruet,Martin Hewitt,Marquis,91.0
46743,Out of Bounds,R,Action,1986,Richard Tuggle,Anthony Michael Hall,Columbia Pictures,93.0
41090,Wisdom,R,Crime,1986,Emilio Estevez,Emilio Estevez,Gladden Entertainment,109.0
58048,Shanghai Surprise,PG-13,Adventure,1986,Jim Goddard,Sean Penn,HandMade Films,97.0
46948,Power,R,Drama,1986,Sidney Lumet,Richard Gere,Lorimar Productions,111.0
48609,A Fine Mess,PG,Action,1986,Blake Edwards,Ted Danson,Blake Edwards,90.0
32031,Let's Get Harry,R,Action,1986,Director,Michael Schoeffling,Delphi V Productions,102.0
39406,My Chauffeur,R,Comedy,1986,David Beaird,Deborah Foreman,Marimark Productions,97.0
22976,Biggles: Adventures in Time,PG,Adventure,1986,John Hough,Neil Dickson,Compact Yellowbill,108.0
36372,Half Moon Street,R,Drama,1986,Bob Swaim,Sigourney Weaver,Centurion,90.0
35866,Every Time We Say Goodbye,PG-13,Drama,1986,Moshé Mizrahi,Tom Hanks,Delphi V Productions,98.0
18499,The Decline of the American Empire,R,Comedy,1986,Denys Arcand,Dominique Michel,Corporation Image M & M,101.0
61117,Hardbodies 2,R,Comedy,1986,Mark Griffiths,James Karen,Chroma III Productions,88.0
83105,The Boy in Blue,R,Biography,1986,Charles Jarrott,Nicolas Cage,Canadian Broadcasting Corporation (CBC),100.0
32060,Brighton Beach Memoirs,PG-13,Comedy,1986,Gene Saks,Blythe Danner,Rastar Pictures,108.0
169718,The Longshot,PG-13,Comedy,1986,Paul Bartel,Tim Conway,Orion Pictures,89.0
46836,Willy/Milly,PG-13,Comedy,1986,Paul Schneider,Pamela Adlon,Griffon Productions,86.0
42021,Ginger and Fred,PG-13,Comedy,1986,Federico Fellini,Marcello Mastroianni,Produzioni Europee Associate (PEA),125.0
14670,'Round Midnight,R,Drama,1986,Bertrand Tavernier,Dexter Gordon,Little Bear,133.0
215875,Violets Are Blue...,PG-13,Drama,1986,Jack Fisk,Sissy Spacek,Rastar Films,88.0
32446,Parting Glances,Not Rated,Drama,1986,Bill Sherwood,John Bolger,Rondo Productions,90.0
15029,The Whoopee Boys,R,Comedy,1986,John Byrum,Michael O'Keefe,Paramount Pictures,88.0
29584,Tai-Pan,R,Adventure,1986,Daryl Duke,Bryan Brown,De Laurentiis Entertainment Group (DEG),127.0
25400,My Little Pony: The Movie,G,Animation,1986,Directors,Danny DeVito,Sunbow Productions,86.0
40227,Playing for Keeps,PG-13,Comedy,1986,Bob Weinstein,Daniel Jordano,Miramax,102.0
34760,"'night, Mother",PG-13,Drama,1986,Tom Moore,Sissy Spacek,Aaron Spelling Productions,96.0
71141,Jake Speed,PG,Action,1986,Andrew Lane,Wayne Crawford,Balcor Film Investors,105.0
42030,The Naked Cage,R,Action,1986,Paul Nicholas,Shari Shattuck,The Cannon Group,97.0
83078,Blue City,R,Action,1986,Michelle Manning,Judd Nelson,Paramount Pictures,83.0
52961,That's Life!,PG-13,Comedy,1986,Blake Edwards,Jack Lemmon,Blake Edwards,102.0
44091,Sky Bandits,PG,Action,1986,Zoran Perisic,Scott McGinnis,J&M Entertainment,105.0
103600,Dream Lover,R,Crime,1986,Alan J. Pakula,Kristy McNichol,Metro-Goldwyn-Mayer (MGM),104.0
71841,Dangerously Close,R,Action,1986,Albert Pyun,John Stockwell,Golan-Globus Productions,95.0
25720,The Whistle Blower,PG,Thriller,1986,Simon Langton,Michael Caine,Portreeve,100.0
19975,Care Bears Movie II: A New Generation,G,Animation,1986,Dale Schott,Maxine Miller,Nelvana,76.0
105053,Knights of the City,R,Action,1986,Dominic Orlando,Leon Isaac Kennedy,Grace,87.0
103960,Born American,R,Action,1986,Renny Harlin,Mike Norris,Cinema Group Ventures,95.0
123056,Desert Bloom,PG,Drama,1986,Eugene Corr,Jon Voight,Carson Productions,105.0
57204,Touch and Go,R,Comedy,1986,Robert Mandel,Michael Keaton,Kings Road Entertainment,101.0
48797,Man Facing Southeast,R,Drama,1986,Eliseo Subiela,Lorenzo Quinteros,Cinequanon,105.0
71316,Nutcracker,G,Family,1986,Carroll Ballard,Hugh Duncan Bigney Mitchell,Hyperion Pictures,89.0
40124,The Fringe Dwellers,PG,Drama,1986,Bruce Beresford,Kristina Nehm,Fringe Dwellers Productions,98.0
81824,Just Between Friends,PG-13,Drama,1986,Allan Burns,Mary Tyler Moore,MTM Enterprises,110.0
168777,Oviri,R,Biography,1986,Henning Carlsen,Donald Sutherland,Caméras Continentales,90.0
67305,Armed Response,R,Action,1986,Fred Olen Ray,David Carradine,Cinetel Films,86.0
52964,Duet for One,R,Drama,1986,Andrey Konchalovskiy,Julie Andrews,Golan-Globus Productions,107.0
71181,Bullies,R,Action,1986,Paul Lynch,Jonathan Crombie,Simcom Limited,90.0
108312,Native Son,PG,Drama,1986,Jerrold Freedman,Victor Love,American Playhouse,111.0
2753,The Assault,PG,Drama,1986,Fons Rademakers,Derek de Lint,Fons Rademakers Produktie,144.0
65326,Nobody's Fool,PG-13,Comedy,1986,Evelyn Purcell,Rosanna Arquette,Island Pictures,107.0
52318,Alien Predator,R,Drama,1986,Deran Sarafian,Dennis Christopher,Continental Motion Pictures,90.0
50505,Low Blow,R,Action,1986,Frank Harris,Leo Fong,Action Communications,90.0
76350,A Man and a Woman: 20 Years Later,PG,Drama,1986,Claude Lelouch,Anouk Aimée,Les Films 13,102.0
2493,The Princess Bride,PG,Adventure,1987,Rob Reiner,Cary Elwes,Act III Communications,98.0
1547,The Lost Boys,R,Comedy,1987,Joel Schumacher,Jason Patric,Warner Bros.,97.0
600,Full Metal Jacket,R,Drama,1987,Stanley Kubrick,Matthew Modine,Natant,116.0
106,Predator,R,Action,1987,John McTiernan,Arnold Schwarzenegger,Twentieth Century Fox,107.0
5548,RoboCop,R,Action,1987,Paul Verhoeven,Peter Weller,Orion Pictures,102.0
88,Dirty Dancing,PG-13,Drama,1987,Emile Ardolino,Patrick Swayze,Great American Films Limited Partnership,100.0
14367,Adventures in Babysitting,PG-13,Adventure,1987,Chris Columbus,Elisabeth Shue,Touchstone Pictures,102.0
117,The Untouchables,R,Crime,1987,Brian De Palma,Kevin Costner,Paramount Pictures,119.0
957,Spaceballs,PG,Adventure,1987,Mel Brooks,Mel Brooks,Brooksfilms,96.0
378,Raising Arizona,PG-13,Comedy,1987,Joel Coen,Nicolas Cage,Circle Films,94.0
941,Lethal Weapon,R,Action,1987,Richard Donner,Mel Gibson,Warner Bros.,109.0
11879,Near Dark,R,Action,1987,Kathryn Bigelow,Adrian Pasdar,F/M,94.0
10019,Mannequin,PG,Comedy,1987,Michael Gottlieb,Andrew McCarthy,Gladden Entertainment,90.0
11649,Masters of the Universe,PG,Action,1987,Gary Goddard,Dolph Lundgren,Golan-Globus Productions,106.0
10998,Fatal Attraction,R,Drama,1987,Adrian Lyne,Michael Douglas,Paramount Pictures,119.0
9003,Hellraiser,R,Horror,1987,Clive Barker,Andrew Robinson,New World Pictures,94.0
10110,Empire of the Sun,PG,Action,1987,Steven Spielberg,Christian Bale,Amblin Entertainment,153.0
10083,No Way Out,R,Action,1987,Roger Donaldson,Kevin Costner,Orion Pictures,114.0
6069,The Witches of Eastwick,R,Comedy,1987,George Miller,Jack Nicholson,Warner Bros.,118.0
15143,Some Kind of Wonderful,PG-13,Drama,1987,Howard Deutch,Eric Stoltz,Hughes Entertainment,95.0
865,The Running Man,R,Action,1987,Paul Michael Glaser,Arnold Schwarzenegger,TAFT Entertainment Pictures,101.0
19345,Black Widow,R,Crime,1987,Bob Rafelson,Debra Winger,Amercent Films,102.0
635,Angel Heart,X,Horror,1987,Alan Parker,Mickey Rourke,Carolco International N.V.,113.0
2039,Moonstruck,PG,Comedy,1987,Norman Jewison,Cher,Metro-Goldwyn-Mayer (MGM),102.0
580,Jaws: the Revenge,PG-13,Adventure,1987,Joseph Sargent,Lorraine Gary,Universal Pictures,89.0
10673,Wall Street,R,Crime,1987,Oliver Stone,Charlie Sheen,Twentieth Century Fox,126.0
801,"Good Morning, Vietnam",R,Biography,1987,Barry Levinson,Robin Williams,Touchstone Pictures,121.0
10072,A Nightmare on Elm Street 3: Dream Warriors,R,Fantasy,1987,Chuck Russell,Heather Langenkamp,New Line Cinema,96.0
2609,"Planes, Trains & Automobiles",R,Comedy,1987,John Hughes,Steve Martin,Paramount Pictures,93.0
12919,Can't Buy Me Love,PG-13,Comedy,1987,Steve Rash,Patrick Dempsey,Touchstone Pictures,94.0
10780,Overboard,PG,Comedy,1987,Garry Marshall,Goldie Hawn,Metro-Goldwyn-Mayer (MGM),112.0
96,Beverly Hills Cop II,R,Action,1987,Tony Scott,Eddie Murphy,Paramount Pictures,100.0
11411,Superman IV: The Quest for Peace,PG,Action,1987,Sidney J. Furie,Christopher Reeve,Cannon Films,90.0
10021,The Secret of My Success,PG-13,Comedy,1987,Herbert Ross,Michael J. Fox,Rastar Pictures,111.0
13446,Withnail & I,R,Comedy,1987,Bruce Robinson,Richard E. Grant,Cineplex Odeon Films,107.0
765,Evil Dead II,R,Comedy,1987,Sam Raimi,Bruce Campbell,Renaissance Pictures,84.0
14671,Summer School,PG-13,Comedy,1987,Carl Reiner,Mark Harmon,Paramount Pictures,97.0
2614,Innerspace,PG,Action,1987,Joe Dante,Dennis Quaid,Warner Bros.,120.0
708,The Living Daylights,PG,Action,1987,John Glen,Timothy Dalton,Eon Productions,130.0
1825,Over the Top,PG,Action,1987,Menahem Golan,Sylvester Stallone,The Cannon Group,93.0
746,The Last Emperor,PG-13,Biography,1987,Bernardo Bertolucci,John Lone,Recorded Picture Company (RPC),163.0
13703,Less Than Zero,R,Crime,1987,Marek Kanievska,Andrew McCarthy,Twentieth Century Fox,98.0
12154,Three Men and a Baby,PG,Comedy,1987,Leonard Nimoy,Tom Selleck,Touchstone Pictures,102.0
16620,La Bamba,PG-13,Biography,1987,Luis Valdez,Lou Diamond Phillips,Columbia Pictures,108.0
16889,Revenge of the Nerds II: Nerds in Paradise,PG-13,Comedy,1987,Joe Roth,Robert Carradine,Twentieth Century Fox,88.0
13509,The Monster Squad,PG-13,Action,1987,Fred Dekker,Andre Gower,TAFT Entertainment Pictures,79.0
8852,Prince of Darkness,R,Horror,1987,John Carpenter,Donald Pleasence,Alive Films,102.0
144,Wings of Desire,PG-13,Drama,1987,Wim Wenders,Bruno Ganz,Road Movies Filmproduktion,128.0
26371,Maurice,R,Drama,1987,James Ivory,James Wilby,Merchant Ivory Productions,140.0
12626,Broadcast News,R,Comedy,1987,James L. Brooks,William Hurt,Amercent Films,133.0
8989,Harry and the Hendersons,PG,Comedy,1987,William Dear,John Lithgow,Amblin Entertainment,110.0
16288,Creepshow 2,R,Fantasy,1987,Michael Gornick,George Kennedy,New World Pictures,92.0
10587,Police Academy 4: Citizens on Patrol,PG,Comedy,1987,Jim Drake,Steve Guttenberg,Warner Bros.,88.0
25155,The Stepfather,R,Horror,1987,Joseph Ruben,Terry O'Quinn,Incorporated Television Company (ITC),89.0
21151,My Best Friend Is a Vampire,PG,Comedy,1987,Jimmy Huston,Robert Sean Leonard,Kings Road Entertainment,89.0
15658,Flowers in the Attic,PG-13,Drama,1987,Jeffrey Bloom,Louise Fletcher,New World Pictures,93.0
11548,*batteries not included,PG,Comedy,1987,Matthew Robbins,Hume Cronyn,Universal Pictures,106.0
11584,Roxanne,PG,Comedy,1987,Fred Schepisi,Steve Martin,Columbia Pictures Industries,107.0
10023,Dragnet,PG-13,Comedy,1987,Tom Mankiewicz,Dan Aykroyd,Applied Action,106.0
11896,Throw Momma from the Train,PG-13,Comedy,1987,Danny DeVito,Danny DeVito,Orion Pictures,88.0
5709,Amazon Women on the Moon,R,Comedy,1987,Directors,Rosanna Arquette,Universal Pictures,85.0
15582,Teen Wolf Too,PG,Comedy,1987,Christopher Leitch,Jason Bateman,Atlantic Entertainment Group,95.0
11215,Baby Boom,PG,Comedy,1987,Charles Shyer,Diane Keaton,United Artists,110.0
15677,84 Charing Cross Road,PG,Biography,1987,David Hugh Jones,Anne Bancroft,Brooksfilms,100.0
6917,The Gate,PG-13,Fantasy,1987,Tibor Takács,Stephen Dorff,New Century Entertainment,85.0
18935,Ernest Goes to Camp,PG,Comedy,1987,John R. Cherry III,Jim Varney,Emshell Producers,92.0
25832,Aria,R,Comedy,1987,Directors,John Hurt,Lightyear Entertainment,90.0
10652,Hamburger Hill,R,Action,1987,John Irvin,Anthony Barrile,RKO Pictures,110.0
15785,Cherry 2000,PG-13,Action,1987,Steve De Jarnatt,Melanie Griffith,Orion Pictures,99.0
12476,The Hidden,R,Horror,1987,Jack Sholder,Kyle MacLachlan,Heron Communications,97.0
39074,The Bedroom Window,R,Crime,1987,Curtis Hanson,Steve Guttenberg,De Laurentiis Entertainment Group (DEG),112.0
10937,Barfly,R,Comedy,1987,Barbet Schroeder,Mickey Rourke,Golan-Globus Productions,100.0
2608,Maid to Order,PG,Fantasy,1987,Amy Holden Jones,Ally Sheedy,Vista Organization,93.0
918,Blind Date,PG-13,Comedy,1987,Blake Edwards,Kim Basinger,TriStar Pictures,95.0
1786,Au Revoir les Enfants,PG,Drama,1987,Louis Malle,Gaspard Manesse,Nouvelles Éditions de Films (NEF),104.0
18125,"Rita, Sue and Bob Too",R,Comedy,1987,Alan Clarke,Siobhan Finneran,British Screen Productions,93.0
32054,Hope and Glory,PG-13,Comedy,1987,John Boorman,Sarah Miles,Columbia Pictures,113.0
34379,No Man's Land,R,Crime,1987,Peter Werner,Charlie Sheen,Orion Pictures,106.0
12704,Ishtar,PG-13,Action,1987,Elaine May,Warren Beatty,Columbia Pictures,107.0
78146,Tough Guys Don't Dance,R,Comedy,1987,Norman Mailer,Ryan O'Neal,Golan-Globus Productions,110.0
10859,Stakeout,R,Action,1987,John Badham,Richard Dreyfuss,Touchstone Pictures,117.0
11832,Babette's Feast,G,Drama,1987,Gabriel Axel,Stéphane Audran,Panorama Film A/S,103.0
14443,The Garbage Pail Kids Movie,PG,Adventure,1987,Rod Amateau,Anthony Newley,Atlantic Entertainment Group,100.0
30890,Radio Days,PG,Comedy,1987,Woody Allen,Mia Farrow,Jack Rollins & Charles H. Joffe Productions,88.0
3543,Bagdad Cafe,PG,Comedy,1987,Percy Adlon,Marianne Sägebrecht,Pelemele Film,95.0
18410,Project X,PG,Comedy,1987,Jonathan Kaplan,Matthew Broderick,Amercent Films,108.0
13339,Three O'Clock High,PG-13,Comedy,1987,Phil Joanou,Casey Siemaszko,Aaron Spelling Productions,101.0
27551,The Barbarians,R,Action,1987,Ruggero Deodato,David Paul,Canon Italia S.r.l.,87.0
22915,North Shore,PG,Action,1987,William Phelps,Matt Adler,Finnegan/Pinchuk Productions,96.0
32076,The Believers,R,Crime,1987,John Schlesinger,Martin Sheen,Orion Pictures,114.0
37530,House II: the Second Story,PG-13,Comedy,1987,Ethan Wiley,Arye Gross,New World Pictures,88.0
26263,Death Wish 4: The Crackdown,R,Action,1987,J. Lee Thompson,Charles Bronson,Golan-Globus Productions,99.0
26719,House of Games,R,Crime,1987,David Mamet,Lindsay Crouse,Filmhaus,102.0
12506,Cry Freedom,PG,Biography,1987,Richard Attenborough,Denzel Washington,Universal Pictures,157.0
49712,Man on Fire,R,Action,1987,Élie Chouraqui,Scott Glenn,7 Films Cinéma,92.0
48686,Assassination,PG-13,Action,1987,Peter R. Hunt,Charles Bronson,The Cannon Group,88.0
17258,The Pick-up Artist,PG-13,Comedy,1987,James Toback,Molly Ringwald,Amercent Films,81.0
26477,Back to the Beach,PG,Comedy,1987,Lyndall Hobbs,Frankie Avalon,Paramount Pictures,92.0
